Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Peru,PER,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.299,5.299,5.302,5.309,5.324,5.348,5.386,5.438,..,..
Peru,PER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.621,20.109,19.617,19.185,18.827,18.544,18.323,18.134,..,..
Peru,PER,Age dependency ratio (% of working-age population),SP.POP.DPND,57.0124524151402,56.480708818253,55.8480023429922,55.2633133760388,54.9038397882007,54.8162626222134,53.0403765682094,51.9140413502404,51.2378746267957,..
Philippines,PHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2460,2610,2970,3290,3450,3510,3570,3650,3830,..
Philippines,PHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2124.05676974627,2164.8550803835,2270.52586542601,2390.12929068713,2495.5752945948,2605.49359885296,2743.19836346451,2884.38059418533,3021.98686253681,..
Philippines,PHL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,27.1670001700503,24.6240317695909,23.0174295211194,20.0440824208562,22.3760156806469,21.6000270419575,19.871042139366,19.7255937929773,19.8518554289249,..
Philippines,PHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.623,5.674,5.719,5.754,5.78,5.798,5.815,5.839,..,..
Philippines,PHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.024,24.602,24.12,23.562,22.935,22.273,21.623,21.036,..,..
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,61.6251019178627,60.9005019362515,60.2460525294427,59.6703352693347,59.0936330423883,58.4386788364515,57.9394379586161,57.2453271053538,56.4592858314578,..
Poland,POL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12730,12900,13220,13480,13640,13320,12710,12710,14150,..
Poland,POL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12599.5335818707,13224.5778043097,13437.2486546439,13632.5066660986,14095.4399166438,14646.3133391002,15101.3610626481,15826.3848754141,16639.7279816121,..
Poland,POL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9,9.9,10.1,10.2,9.9,10.4,10.2,10.6,..,..
Poland,POL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.9,10.2,10.1,9.7,9.9,9.7,10.1,10.6,..,..
Poland,POL,Age dependency ratio (% of working-age population),SP.POP.DPND,40.2326142294911,40.7219342339802,41.2812790839498,41.975840419679,42.8880180840385,44.0419454575121,45.186068119067,46.650308179456,48.302146843564,..
Portugal,PRT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22960,22660,21150,21340,21260,20440,19950,19930,21680,..
Portugal,PRT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,22538.6540773482,22159.4754249441,21353.2302573942,21228.0893566433,21533.4901149674,22016.8366620286,22511.7262529722,23197.4416284561,23737.6587148908,..
Portugal,PRT,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10,9.7,10.2,10.2,10.1,10.5,10.7,10.6,..,..
Portugal,PRT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6,9.2,8.5,7.9,7.9,8.3,8.4,8.4,..,..
Portugal,PRT,Age dependency ratio (% of working-age population),SP.POP.DPND,50.6702790330745,51.1536144371319,51.6772813488703,52.2546210165144,52.8663781510407,53.4888748806758,53.937228860573,54.3800233871429,54.8269495478638,..
Puerto Rico,PRI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,16920,17670,18680,19170,19280,19420,19710,20200,21100,..
Puerto Rico,PRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,26435.74878578,26647.3862687612,26979.6710188734,27206.8827512933,27325.6608021892,27519.2954302495,27703.5236043486,27628.2869060216,27340.6541656856,..
Puerto Rico,PRI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.833,8,8.1,8.1,8.5,8.084,8.86,8.9,..,..
Puerto Rico,PRI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.3,11.1,10.6,10.1,9.7,9,8.3,7.3,..,..
Puerto Rico,PRI,Age dependency ratio (% of working-age population),SP.POP.DPND,50.9245613423213,51.2522700800063,51.6821145509763,52.1731967460283,52.6378583124339,52.9741321786607,53.5671217561631,54.2574833436713,55.0650708266441,..
Qatar,QAT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,63620,66950,72860,78800,79900,72690,64010,58610,61190,..
Qatar,QAT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,67403.1602978106,69679.0884802855,67623.8007390447,66360.5909358245,65560.3754039676,65137.0573914628,64303.1863591834,63632.5986591259,63222.1060706328,..
Qatar,QAT,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1.211,1.173,1.148,1.132,1.127,1.131,1.146,1.169,..,..
Qatar,QAT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.25,10.884,10.614,10.396,10.208,10.033,9.862,9.698,..,..
Qatar,QAT,Age dependency ratio (% of working-age population),SP.POP.DPND,15.7430881250803,16.0535088459355,16.1422811352367,16.3123314047287,16.5975782466065,16.8666362700116,17.1066296660681,17.2922167762509,17.5237630898734,..
Romania,ROU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,8610,8620,8780,9250,9610,9520,9530,9990,11290,..
Romania,ROU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8209.9194562169,8415.99918522552,8629.14303523025,8965.64852504829,9306.24338328295,9712.14756944992,10236.8621688399,11016.7761004967,11534.8586225446,..
Romania,ROU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,70.4947825764583,66.3068796476485,71.8191322161252,66.3505257948935,56.7347369156851,55.5112393725868,52.3649110280044,55.2953016932354,47.9751535617787,..
Romania,ROU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.8,12.5,12.7,12.4,12.8,13.2,13.1,13.3,..,..
Romania,ROU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.5,9.7,10,9.4,10,10.2,10.2,9.7,..,..
Romania,ROU,Age dependency ratio (% of working-age population),SP.POP.DPND,45.8634302698192,46.305832959536,46.6448451992284,46.9685107905188,47.4388826714363,48.1296497302857,48.9108011261161,49.9952254210072,51.2247427291675,..
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9980,11070,13480,15210,14650,11770,9750,9230,10230,..
Russian Federation,RUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10674.9972024225,11125.3477045463,11517.5913066251,11699.9694301718,11573.4995748489,11282.0579095235,11298.4837364005,11469.6754902683,11729.0943743777,..
Russian Federation,RUS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,28.2750261398629,27.3353304826581,27.6205017246517,30.1448211948328,27.5901962799006,35.2755510969211,42.7511247791531,33.7238744456529,28.0860272466329,..
Russian Federation,RUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.2,13.5,13.3,13,13.1,13,12.9,12.9,..,..
Russian Federation,RUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.5,12.6,13.3,13.2,13.3,13.3,12.9,12.9,..,..
Russian Federation,RUS,Age dependency ratio (% of working-age population),SP.POP.DPND,38.9538297491424,39.4108528837193,40.2178636975529,41.2909740091278,42.4952552497021,43.7415513843021,45.2957877292164,46.8370270690563,48.3432769745506,..
Rwanda,RWA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,570,620,670,700,720,730,720,730,780,..
Rwanda,RWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,576.049201001347,605.567684925824,642.968103923393,656.967430424764,689.700842832434,732.011911060642,755.86731106261,780.772283298482,826.338519596595,..
Rwanda,RWA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,21.485257580403,22.4493376114295,25.0665396642234,30.9192832645819,37.1266170722325,42.7334883872664,52.2541959679713,54.0062755228856,58.9634154505436,..
Rwanda,RWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.31,6.79,6.384,6.059,5.801,5.597,5.435,5.308,..,..
Rwanda,RWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.576,34.038,33.563,33.173,32.863,32.604,32.353,32.062,..,..
Rwanda,RWA,Age dependency ratio (% of working-age population),SP.POP.DPND,78.9242238026257,78.5873333897781,78.020857256495,77.3390570189179,76.7361260601886,76.3058046877605,75.7149401138363,75.395179263878,75.1735974401916,..
Samoa,WSM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3200,3470,3830,3950,4050,4080,4130,4120,4190,..
Samoa,WSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3458.18871513762,3628.36241582419,3611.76068582779,3511.66124616144,3532.85049057242,3560.18489906332,3795.38499744333,3881.74005712322,3894.33797418519,..
Samoa,WSM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,52.1678580109749,51.738172317671,54.6157072891614,57.5346188880705,58.0607139307352,55.5073895099947,54.350440917085,54.3841373692521,51.3447975052315,..
Samoa,WSM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.848,5.795,5.727,5.645,5.554,5.461,5.372,5.296,..,..
Samoa,WSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.001,27.464,26.909,26.372,25.874,25.427,25.036,24.689,..,..
Samoa,WSM,Age dependency ratio (% of working-age population),SP.POP.DPND,76.2867246233919,75.6478965614167,75.2437442075996,75.2446498635474,75.7079654107022,76.4647413392181,76.1980671515393,76.1483111215307,75.8114685766021,..
San Marino,SMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,68496.3606802049,61183.8584586729,55783.1010656603,53346.9745703882,52233.052890043,52034.7581864891,52811.2787970763,53337.5878675864,..,..
San Marino,SMR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.53333333333333,6.8,7.1,7.4,7.7,7.1,7.6,..,..,..
San Marino,SMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.3333333333333,10,9.7,9.4,9.1,8.2,7.9,..,..,..
San Marino,SMR,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1130,1190,1240,1440,1640,1660,1700,1700,1890,..
Sao Tome and Principe,STP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1094.71063611153,1117.13641366281,1128.5073610127,1160.16331356999,1213.16408235717,1235.85094347042,1263.37450591548,1287.80935119495,1297.35857228489,..
Sao Tome and Principe,STP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,91.439643610907,98.6990054251691,82.6062564752648,71.2521000686085,64.5603201022628,76.6557793110242,71.2247174210254,71.2191497628582,58.7704453169697,..
Sao Tome and Principe,STP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.848,5.669,5.509,5.364,5.232,5.111,5.002,4.908,..,..
Sao Tome and Principe,STP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.003,35.363,34.726,34.103,33.508,32.95,32.437,31.967,..,..
Sao Tome and Principe,STP,Age dependency ratio (% of working-age population),SP.POP.DPND,86.5996979164511,86.4896003880905,86.5367669627033,86.5791825316652,86.4137681435483,85.9419141298774,85.2688868022572,84.3741096866097,83.3033659066232,..
Saudi Arabia,SAU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,18750,20880,24040,25440,25550,23710,21610,19990,21540,..
Saudi Arabia,SAU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,19262.5476811757,20553.9053742816,21006.6370090509,20929.4968690033,21087.3544122692,21399.1040059788,21270.4714040551,20693.9391318252,20775.2018126319,..
Saudi Arabia,SAU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.464,3.441,3.422,3.41,3.407,3.412,3.426,3.446,..,..
Saudi Arabia,SAU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.123,21.613,21.078,20.528,19.969,19.41,18.858,18.319,..,..
Saudi Arabia,SAU,Age dependency ratio (% of working-age population),SP.POP.DPND,48.528581047517,46.3382898637141,44.4672280511687,42.8933464920506,41.5898467827838,40.5354155136369,40.116875156048,39.7948324923324,39.5808550272483,..
Senegal,SEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1340,1310,1330,1360,1380,1320,1270,1280,1410,..
Senegal,SEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1278.97775412843,1262.22104287166,1290.36339132876,1290.15642127655,1337.40669024918,1383.16720580259,1430.36239529003,1489.37203057706,1546.52015892676,..
Senegal,SEN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.3352254862291,24.5804339515005,27.9939496121332,28.0380360843563,29.0341994226713,33.9728357674599,36.0930158307676,43.4027944385062,53.2743621939073,..
Senegal,SEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.305,7.013,6.753,6.522,6.319,6.141,5.985,5.845,..,..
Senegal,SEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.306,38.077,37.757,37.352,36.867,36.318,35.727,35.12,..,..
Senegal,SEN,Age dependency ratio (% of working-age population),SP.POP.DPND,87.4852470589871,87.5590843517396,87.516672862659,87.3987622703901,87.2406090619563,87.0389717260326,86.7160673274952,86.257385667559,85.6743118852401,..
Serbia,SRB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6220,6300,6090,6460,6240,5960,5690,5550,6390,..
Serbia,SRB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5735.42285659849,5898.59613222216,5886.89457613666,6086.72644503527,6018.16597399001,6155.44816919192,6394.46029514648,6560.32337731572,6880.53359468139,..
Serbia,SRB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,80.4032558545983,65.673917577203,82.0038390134764,77.98796377802,72.8773530323562,82.8315379445399,76.9333116414941,83.2776279657272,71.6841195855735,..
Serbia,SRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.2,14.2,14.2,14,14.2,14.6,14.3,14.8,..,..
Serbia,SRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.4,9.1,9.3,9.2,9.3,9.3,9.2,9.2,..,..
Serbia,SRB,Age dependency ratio (% of working-age population),SP.POP.DPND,47.2220590108909,47.3040810246881,47.6110295159439,48.112867202639,48.7611264542677,49.5235419925573,50.1510270027644,50.8765241609325,51.5966414652803,..
Seychelles,SYC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10190,11060,11540,12650,13290,14020,13830,14220,15600,..
Seychelles,SYC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10804.6844747547,11967.3623467509,11999.9538480947,12489.3149221443,12850.493195897,13187.6119451562,13598.3363473885,14014.8681439591,14385.3018089603,..
Seychelles,SYC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.4,7.9,7.4,8,7.9,7.5,7.9,7.8,..,..
Seychelles,SYC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.8,18.6,18.6,17.4,17,17,17.4,17.2,..,..
Seychelles,SYC,Age dependency ratio (% of working-age population),SP.POP.DPND,43.6480885859216,43.5694934734422,43.3962876954806,43.3221797323136,43.461260638799,43.7724117764748,44.1605505984103,44.734219269103,45.4127406338758,..
Sierra Leone,SLE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,420,430,530,660,700,550,490,520,500,..
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,401.835001366837,417.603168385485,470.301404621334,555.205562395033,567.834267043931,441.137664064293,457.833091719662,466.94506935512,474.113440083732,..
Sierra Leone,SLE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,35.7237495861817,36.2041113938717,34.0007322205059,28.51759305974,29.142531540327,37.2701734368843,48.7736737830548,47.2671764468893,45.0946376114351,..
Sierra Leone,SLE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.25,14.597,14.008,13.483,13.025,12.63,12.294,12.003,..,..
Sierra Leone,SLE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.675,37.872,37.092,36.356,35.677,35.055,34.483,33.939,..,..
Sierra Leone,SLE,Age dependency ratio (% of working-age population),SP.POP.DPND,85.5099124502874,85.0661087346994,84.3786918211561,83.5152850978684,82.5420349234221,81.4938805815668,80.5923382210239,79.6570685527017,78.6550094089744,..
Singapore,SGP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44930,48260,51720,54470,56370,53120,52520,54200,58770,..
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,47236.9602345421,49159.3810385033,50102.2312032794,51671.1498730881,52994.0383707397,53883.8182408117,54764.8647564642,56740.7531212853,58247.8726396071,..
Singapore,SGP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.4,4.5,4.5,4.6,4.7,4.8,4.8,5,..,..
Singapore,SGP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.3,9.5,10.1,9.3,9.8,9.7,9.4,8.9,..,..
Singapore,SGP,Age dependency ratio (% of working-age population),SP.POP.DPND,26.9905508758106,27.2250194812765,27.4842199661014,27.6017610834033,27.6059637674161,27.6802638217007,28.3001059617984,29.5208636427416,31.1332126035562,..
Sint Maarten (Dutch part),SXM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.1,5.1,5.4,4.7,4.7,4.6,..,..,..,..
Sint Maarten (Dutch part),SXM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.1,12.9,12,14,14.1,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,17240,17240,17550,18140,18240,17510,16950,16650,18330,..
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,16600.6135880385,17046.6079365725,17299.6293337653,17538.6488294979,18003.540337681,18737.3500233727,19298.0734838612,19882.484492312,20669.9042617921,..
Slovak Republic,SVK,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9,9.6,9.7,9.6,9.5,9.9,9.6,9.9,..,..
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.2,11.3,10.3,10.1,10.2,10.3,10.6,10.7,..,..
Slovak Republic,SVK,Age dependency ratio (% of working-age population),SP.POP.DPND,38.4800713432965,38.8519677869888,39.2759712731248,39.8144706872002,40.533949485419,41.4524655073085,42.4687224794415,43.716889591369,45.0860619375329,..
Slovenia,SVN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,24460,24450,23130,23090,23530,22220,21720,22100,24840,..
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23437.4720211387,23540.7146228343,22864.2050796907,22574.7091033069,23217.9440762228,23735.2401003236,24445.557914336,25621.9320917784,26758.9022856271,..
Slovenia,SVN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.1,9.1,9.4,9.4,9.2,9.6,9.5,9.9,..,..
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.9,10.7,10.7,10.2,10.3,10,9.9,9.8,..,..
Slovenia,SVN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.257538969416,45.1168304569303,45.8343996546182,46.5408473949293,47.4192796546552,48.5514382673123,49.8346410644501,51.3443380334506,52.9722102393766,..
Solomon Islands,SLB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,900,1080,1490,1770,1840,1870,1820,1830,2000,..
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1290.39877914169,1423.82917530847,1449.7558021015,1453.58785159342,1446.43616084062,1443.76439490032,1454.31908156837,1466.41940097032,1477.00599895812,..
Solomon Islands,SLB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,46.4725268798441,38.2907375371162,24.4945184307034,19.4006426790655,17.0528676870336,18.5056101506144,22.7272296311289,30.7855923923734,29.0778855112059,..
