Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Belgium,BEL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,73.53,..,65.38,..,..,..,..
Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.5,6.5,6.4,6.3,6.3,6.2,..,..,..,..
Belgium,BEL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4504.20563627,4389.94299666,4792.4028576,4543.07962577,4803.56269697,4908.79185496,4092.15343573,4149.38532224,..,..
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.99622285,9.84112539,10.0035341,10.10650062,10.27055629,10.34051179,10.10563808,10.03841793,..,..
Belize,BLZ,Age dependency ratio (% of working-age population),SP.POP.DPND,67.2122522943824,65.8142775603811,63.9519816505563,62.2675205714889,60.6691391073188,59.0914616302366,57.5287401471705,56.3335455124125,55.0854732602002,53.8845637799577
Belize,BLZ,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,1964,..,..,..,..
Belize,BLZ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.7678,0.828,..,1.1494,..,..,..,..,1.1262,..
Belize,BLZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.503,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.8159,1.959,..,1.1078,..,..,..,..,1.6947,..
Belize,BLZ,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,10.88,..,..,..,..
Belize,BLZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1,1.2,1.1,1.1,0.9,1.3,..,..,..,..
Belize,BLZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,226.19445798,250.41442999,251.75048148,248.73977208,268.32746288,273.86843961,291.27427463,303.60483768,..,..
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.31106956,5.76487359,5.57512577,5.3225885,5.72733113,5.65245816,5.88424805,6.12137415,..,..
Benin,BEN,Age dependency ratio (% of working-age population),SP.POP.DPND,89.5357990672712,88.9498369662893,88.6136399159168,88.1103885369468,87.4915409815666,86.8114230756239,86.0977848350733,85.5345861505224,84.8857079752531,84.1664350899012
Benin,BEN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.059,..,0.1646,0.1506,..,..,0.1572,..,..
Benin,BEN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.771,..,0.6802,0.6317,..,..,0.6145,..,..
Benin,BEN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,1.8,..,..,..,..
Benin,BEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.5,..,..,..,..,..,..,..,..
Benin,BEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,30.60145972,30.98648958,34.87116587,39.1033994,35.75758336,34.40215717,31.29439157,30.40151289,..,..
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.8567478,4.08980515,4.22198335,4.66644064,3.90670457,3.64550634,3.99181962,3.85561779,..,..
Bermuda,BMU,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Age dependency ratio (% of working-age population),SP.POP.DPND,58.595994903029,57.0187413817589,55.3455793714457,53.7143420533719,52.1689666475984,50.7622440229208,49.5259753199025,48.3353501754753,47.3714692336582,46.5724999514271
Bhutan,BTN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,2639,..,..,..
Bhutan,BTN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.023,..,0.2576,0.2654,0.3142,0.3188,0.3748,0.3715,..
Bhutan,BTN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,0.909,0.155,0.178,0.19,0.069,..,..
Bhutan,BTN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.241,..,0.9774,1.0444,1.2325,1.3589,1.4151,1.5094,..
Bhutan,BTN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,2.87,..,..,..,..
Bhutan,BTN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,1.8,1.7,..,..,..,..,..,..
Bhutan,BTN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,58.03411592,69.80133315,74.48488781,80.10847711,81.93151693,82.32856853,91.11316938,91.33533448,..,..
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.46146147,3.47362099,3.26993864,3.53426234,3.62130797,3.46894211,3.65892296,3.45418055,..,..
Bolivia,BOL,Age dependency ratio (% of working-age population),SP.POP.DPND,69.1823970416301,68.3691088304647,67.5525956414145,66.7754538979556,66.0089637234064,65.2107446299457,64.3685000434748,63.623463871929,62.8147403592503,61.9839670266234
Bolivia,BOL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.4442,0.4734,..,..,..,..,1.6111,..,..
Bolivia,BOL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.8435,1.006,..,..,..,..,0.7357,..,..
Bolivia,BOL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,33.87,..,..,..,..,..,..
Bolivia,BOL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1,..,1.1,1.1,1.1,1.1,..,..,..,..
Bolivia,BOL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,90.28482224,100.98128161,120.3956968,135.5833533,162.8692343,180.49613778,197.61726801,213.01732534,..,..
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.08111523,5.09703657,5.06354666,5.12558001,5.52485262,5.77771607,6.42235639,6.86056405,..,..
Bosnia and Herzegovina,BIH,Age dependency ratio (% of working-age population),SP.POP.DPND,42.7710813445621,42.2407843167362,42.3392044314713,42.2470793744868,42.0430009659039,41.995131041851,42.2922954488685,42.856353358083,43.9790668132436,45.4260912327308
Bosnia and Herzegovina,BIH,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.65,1.7907,1.8653,1.9259,2.0003,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.042,5.7924,5.8996,6.168,6.1171,6.2998,..,..,..,..
Bosnia and Herzegovina,BIH,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,11.61,32.3,..,..,..,..
Bosnia and Herzegovina,BIH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.3,3.4,3.5,3.5,3.5,..,..,..,..,..
Bosnia and Herzegovina,BIH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,423.84595797,415.88387839,463.5262179,447.60915281,477.76166278,496.60919394,428.54180572,443.78378047,..,..
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.02212123,9.01888267,9.17856037,9.49001539,9.4868973,9.56130986,9.34804253,9.22955617,..,..
Botswana,BWA,Age dependency ratio (% of working-age population),SP.POP.DPND,62.6055876114975,62.0358025567197,62.093068706514,62.328284130668,62.6682156346391,63.0024037335914,63.2737970129443,63.0563593251405,62.6695574171503,62.1713049096165
Botswana,BWA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.35,0.4065,0.3993,0.392,..,..,..,0.3688,..,..
Botswana,BWA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.083,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.9375,2.8865,2.8353,2.7837,..,..,..,3.3004,..,..
Botswana,BWA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,3.73,..,..,..,..
Botswana,BWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,1.8,..,..,..,..,..,..,..,..
Botswana,BWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,349.81400746,380.96642295,471.45818324,498.65686686,378.02302445,397.57059237,389.37098204,379.9230078,..,..
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.74577338,6.0187303,6.29967125,6.48440961,5.39956098,5.30536553,5.96507028,5.46320154,..,..
Brazil,BRA,Age dependency ratio (% of working-age population),SP.POP.DPND,46.9917883263143,46.2933003980814,45.6573642240306,45.0795496472828,44.5602184175111,44.1116978134857,43.7481057517691,43.5775128857445,43.4500607489418,43.3833797933835
Brazil,BRA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,13940,..,..,..
Brazil,BRA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.8077,1.8039,1.8382,..,1.8693,..,..,..,2.1502,2.1499
Brazil,BRA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,7.3497,..,..,7.5122,..,..,..,5.9552,9.7083
Brazil,BRA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,31.93,..,..,34.74,..,..
Brazil,BRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.4,2.4,2.3,2.3,2.3,2.2,..,..,..,..
Brazil,BRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,721.8451213,1090.78251632,1288.08116881,1234.04761031,1250.55952031,1301.10134635,1002.99855821,1015.93444765,..,..
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.44724142,9.723471,9.7830923,10.03918369,10.23850921,10.81982148,11.4647339,11.77150303,..,..
British Virgin Islands,VGB,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Age dependency ratio (% of working-age population),SP.POP.DPND,42.1063541535569,41.5404449656388,40.7506453204436,40.2421792618629,39.8983679371251,39.5728027031078,39.2034436250663,39.2449988888262,39.0119534959882,38.6956282757216
Brunei Darussalam,BRN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.1595,1.4484,1.5431,1.4911,1.617,1.5035,1.7701,..,..,..
Brunei Darussalam,BRN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.1225,7.4788,7.9645,8.2887,7.508,6.4853,6.6012,..,..,..
Brunei Darussalam,BRN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.6,..,2.79,2.7,..,..,2.7,..,..,..
Brunei Darussalam,BRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,741.55420187,803.49381215,876.43403696,881.99773601,846.61962035,795.03937344,739.22531158,630.6293586,..,..
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.39306613,2.278261,1.86409724,1.8509721,1.89831397,1.91436808,2.3870891,2.3409551,..,..
Bulgaria,BGR,Age dependency ratio (% of working-age population),SP.POP.DPND,45.533725492496,46.145403590479,47.2212232720159,48.4027166279201,49.6703698767036,50.9564416775364,52.1897714267056,53.2466619424459,54.3265513629189,55.3214307352731
Bulgaria,BGR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,3.7764,3.8585,3.9121,3.9761,3.9879,..,..,..,..
Bulgaria,BGR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,5.1698,5.186,5.2858,5.3684,5.3029,..,..,..,..
Bulgaria,BGR,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,120.83,..,..,..,..,..
Bulgaria,BGR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.6,6.5,6.4,6.6,6.8,..,..,..,..,..
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,459.30016626,484.75228659,555.86417365,558.6479693,601.04881549,666.40141037,572.04491187,612.47858555,..,..
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.61345274,7.10581466,7.1348085,7.59439374,7.84915068,8.51112283,8.20309288,8.23011604,..,..
Burkina Faso,BFA,Age dependency ratio (% of working-age population),SP.POP.DPND,95.4575550291235,94.8985985605555,94.7165322297479,94.2981474941527,93.7096354936371,93.0148682548031,92.2404614970802,91.5612541284844,90.8038725664118,89.9517925391388
Burkina Faso,BFA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,328,..,..,..,..,..,..
Burkina Faso,BFA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.0446,0.0457,0.0386,0.0475,..,..,..,0.06,..,..
Burkina Faso,BFA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.126,..,0.127,..,..,..,..,..,..
Burkina Faso,BFA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.4045,0.554,0.4564,0.6312,..,..,0.24,0.5696,..,..
Burkina Faso,BFA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,0.6,..,..,..,..
Burkina Faso,BFA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.4,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,31.59088375,33.91081732,34.68530369,32.97102135,43.01057125,39.55127795,33.51485241,40.94095568,..,..
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.71526658,5.8929595,5.20144013,4.89312958,6.14418635,5.6191598,5.82531598,6.75254452,..,..
Burundi,BDI,Age dependency ratio (% of working-age population),SP.POP.DPND,90.6655986428105,89.7575646224579,89.7905851780652,89.9537626548692,90.2347333773479,90.5707308914275,90.8999251434,91.1937470444992,91.3591809343263,91.3825124942437
Burundi,BDI,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.0477,..,..,..,..,..,0.05,..,..
Burundi,BDI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.6813,..,..,..,..,..,0.68,..,..
Burundi,BDI,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,0.17,..,..
Burundi,BDI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,1.9,..,..,0.8,..,..,..,..
Burundi,BDI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,21.64768483,26.13816583,24.6351297,21.62524176,22.03444551,16.00598109,14.38674708,18.46188216,..,..
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.35023271,11.27638905,9.96448336,8.63756421,8.22941463,5.39602419,4.88310844,6.19156298,..,..
Cabo Verde,CPV,Age dependency ratio (% of working-age population),SP.POP.DPND,62.9586099977566,60.3566127646278,58.0303543879546,56.18739953011,54.7525159667118,53.5748362817436,52.5579786197934,51.6784273185999,50.8653403541075,50.121059359117
Cabo Verde,CPV,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.505,0.5812,0.5747,0.5058,0.5922,..,0.7694,..,..,..
Cabo Verde,CPV,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.998,1.0808,1.0687,1.072,1.1421,..,1.2272,..,..,..
Cabo Verde,CPV,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,16.33,..,..,..,..,..,..,..
Cabo Verde,CPV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,2.1,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,132.60164704,148.23267429,158.11458274,172.4175942,186.6414084,186.66822574,159.22015467,159.07351003,..,..
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.88152912,4.47556163,4.30527433,5.08776221,5.24587932,5.28356233,5.31378574,5.23696219,..,..
Cambodia,KHM,Age dependency ratio (% of working-age population),SP.POP.DPND,60.206639861746,58.881372700517,58.0216216321949,57.125942248316,56.3530362316692,55.8298056670233,55.5726749850255,55.3928119495108,55.4805349891597,55.6907148735824
Cambodia,KHM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.2378,0.2302,0.2264,0.1651,0.4759,0.1682,..,..,..,..
Cambodia,KHM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.8546,0.8562,0.8735,0.9232,0.9598,0.9547,..,..,..,..
Cambodia,KHM,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.84,0.7,..,0.7,..,0.8,..,..,..
Cambodia,KHM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,55.98244139,54.30473225,66.21792343,69.06165372,72.00948792,73.29931442,72.0516479,77.67368199,..,..
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.5833059,6.91169962,7.50353116,7.26524264,7.09383048,6.69680331,6.17148507,6.08196009,..,..
Cameroon,CMR,Age dependency ratio (% of working-age population),SP.POP.DPND,87.5458169482787,87.0359362016496,86.8091057428393,86.5116059826384,86.1316940048732,85.6335342588988,85.0001973208983,84.4851599042266,83.8192169821528,83.0176316118181
Cameroon,CMR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.0693,0.0857,0.0898,..,..,..,..,..,..,..
Cameroon,CMR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.3924,0.5365,0.9337,..,..,..,..,..,..,..
Cameroon,CMR,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,1.15,..,..,..,..,..
Cameroon,CMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,1.3,..,..,..,..,..,..,..,..
Cameroon,CMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,57.96943368,58.96177642,48.59146001,62.70305079,67.26609211,71.24243367,63.62799174,64.46729416,..,..
